post_id,comment_id,from_id,date,text
665931,666407,638563214,1760023762,Казахи прогонять
665931,666418,132304538,1760035465,А ведь кто то верит в этот трындежь🤦🫣🤭🤣
665918,665933,49198517,1759523797,
665918,665939,25371733,1759528397,Я бы покатался на такой
665918,665948,868537757,1759536152,Такую бы с салона новую
665918,665960,668222299,1759555930,У меня такая была ..магнитола
665918,665969,135264191,1759562143,"О, да!!!"
665918,665971,668222299,1759565001,Больше такого не будет
665918,665988,700813678,1759578981,
665915,665917,224064096,1759513528,Точно не хонда? А то у них вроде как значки разные
665915,665919,448053571,1759514617,"Только легенды знают,что это Инфернус!!!"
665884,665910,337150011,1759504510,Главное не дышать
665874,665880,50913582,1759477092,"Это не просто 2140, а 2140 SL. Редкая модель. По тем временам крутая и дорогая."
665874,665882,27052789,1759478423,Экспортный вариант
665874,665883,6464709,1759478859,А где боковые указатели поворота?
665874,665903,19786728,1759498549,"Я в нём детство провел. Сотни раз сидел и представлял как еду. А потом в 5 лет на руках у отца рулил по грунтовке, в 7 уже и педали доставал газовал и тормозил. Очень похожа приборка и весь салон, только цвет был оранжевый🧡 не знаю SL или обычный но очень все похоже."
665874,665906,48178914,1759501267,
665874,665914,201665223,1759506847,Который переживет гранты)
665874,666250,493233734,1759844685,У меня такой первый автомобиль был Отцовский
665870,665871,55558349,1759467133,"За рычаги, епт... Делов то"
665870,665877,25271162,1759474969,
665870,665891,49542088,1759487287,За лонжерон
665870,665892,49542088,1759487292,За лонжерон
665870,665932,7358010,1759522491,"За рычаги, балку, или мост..."
665870,666259,575700257,1759854638,За бампера блин😁
665869,665881,1811931,1759478320,"Что за бред, сравнивать сток с самопалом"
665869,665902,1053455694,1759497349,"Нынешние говно тачки вообще не чита , технике из 90х"
665869,665904,119911326,1759499511,с аэродинамикой кирпича он должен жрать топливо как драгстер
665865,665866,848592744,1759451553,А теперь вспомните как выглядит гранта
665840,665912,119911326,1759505026,пушка. Не то что тот кусок баварского моторного ведра которая новая
665835,665837,226025259,1759417747,"Сухорукова нарисуйте, мистера Макдака там не была, это точна, я помню. 😳😳😳🤔😱"
665835,665839,332127982,1759418958,"""А как скажу - тормозни"""
665835,665844,277808016,1759429468,"За Севастополь, ещё суки ответите..."
665835,665849,3593364,1759435562,За рулем Черный Плащ...
665835,665876,868179624,1759474597,Ну и фантазеры!
665835,665878,1997219,1759475806,Откуда номер на Я?😳
665832,665872,318026327,1759468112,Космолёт
665830,665875,779138023,1759471941,Хороший. Звук видимо тоже.
665822,665894,132088596,1759487985,Где заказать?🥹
665810,665812,379120909,1759385682,"> со стен  Аж кубанским хутором завоняло.  ""ИЗ стен""."
665810,665821,617586254,1759393168,Аж уши от скрипа торпедо заложило....
665808,665809,7358010,1759384145,От 80к только за резину 275/70R16 на 34-летний внедорожник
665808,665813,10638253,1759386167,"это для инопланетян...с планеты ""Москва""...."
665808,665814,132779444,1759386916,Да уж. Подарите кто-нибудь комплект на фф3 на зиму?! 🤣
665808,665815,90219876,1759387314,285/75/16 27к один балон😭
665808,665818,658346387,1759388852,25к комплект на дисках😎
665808,665820,169921807,1759392189,21к хакка 10
665808,665847,709471092,1759434626,"Купи один раз хорошие, и на долго страшный момент оттянешь!"
665808,665896,330074213,1759488702,Я сегодня заказал новые... 🥲
665786,665794,8367207,1759340464,"Одна из моих любимых машин в ""NFS Most Wanted"", ""NFS ProStreet"", ""TDU Unlimited"", ""Driver San Francisco""🔥"
665783,665846,771281466,1759434307,Супер
665783,665879,318026327,1759476540,Админ иди умойся это сенчери
665776,665782,147362315,1759331822,Сейчас они уже все стали опелем
665776,665788,50913582,1759337464,"Это были Три Настоящих Автомобиля, теперь к сожелению машины."
665776,665790,172480810,1759338321,Сейчас они уже история😔
665776,665792,169233757,1759339676,Вполне живая
665776,665793,214797453,1759340116,"Три апостола немецкой автомобильной инженерии - это ZF, Robert Bosch и EDAG... Остальные - потребители их решений."
665776,665795,358232936,1759341074,
665776,665799,287258719,1759351440,
665776,665804,7358010,1759363131,"Мерс - статус и комфорт БМВ - эмоции и управляемость Ауди - простор и надёжность  А вы знали, что каждая из этих машин могла быть полноприводной? Например: Mercedes w124 E300 4matik BMW E34 525iX Audi 100 Quattro"
665776,665966,622030316,1759560563,Я за ауди
665776,666231,325335983,1759831487,Почему Ауди с4 такая высокая ?
665767,665775,868537757,1759324025,Шедевр машиностроения!!!!!
665767,666179,1811931,1759775343,"Огнище, попибикать бы хоть дали такую"
665758,666192,626407504,1759788035,"Где моя тачка чувак! Она как бы есть! Тест драйв нет! Нет как бы пилотки по экстримальней, дембель так ни у одного не проходил так жестко, бля точно рехнусь, животное уже какоето я становлюсь. Бить бью, грубить да пох, семья уже мечтает избавиться от якоря( Т. Е. ) меня. В СВО только га передовую меня, я только контрактником. Бля как я устал, ненавижу уже все и все. Это щедрая душа моя меня так приняла, за СССР развалившийся а теперь я ни кому не нужен, может кто хочет спать миллионером я могу только за завершения и процент страховки если сдохну так тупо, содной войны в другую замуж Армия, брак, и опять Армия."
665756,665765,80507045,1759314121,И на металлолом нахой
665752,666154,709735993,1759761896,
665738,665787,152865649,1759336833,Печально всё это
665734,665746,188247355,1759274557,🔥
665716,665848,771281466,1759435087,ВООБЩЕ НЕ КИСЛО ЕПАТЬ
665696,666125,167037597,1759708315,
665694,665718,134963253,1759226381,Фонари от семёрки?
665694,665737,27934342,1759259135,Ну очень на любителя..
665694,665959,31057745,1759555498,У белого такая была
665694,666060,29049885,1759647117,Для армии готовился
665671,666082,14102935,1759671263,"Как же быстро время летит. Двадцать лет, а как всё поменялось в жизни."
665665,665956,165223208,1759554698,
665658,665739,5857495,1759261468,лучше бы звук мотора включили
665654,665666,179826030,1759165140,Это новый уровень после манеток
665654,665667,41791440,1759165236,Спаси и сохрани 😆
665654,665669,184506327,1759167286,Деньги я смотрю тоже помогают.
665654,665712,226025259,1759219370,Ну с богам.
665654,665842,948923353,1759425575,хаах на вазер все помоет))
665654,665888,131548472,1759484364,Ну хоть здесь чем то помог.
665654,665916,90884993,1759513046,путь в гиену огненную
665654,665958,1070441076,1759555249,Но почти всегда это деньги
665654,665993,474903176,1759583967,Особенно в жиге🤣🤣🤣
665654,666000,330183848,1759589077,Вера и десятина
665654,666008,103226543,1759593816,У знакомого так машина сгорела.🤷🏻‍♂
665654,666026,1049121260,1759608696,И деньги…
665654,666053,258189099,1759642856,Для всех Вазов это )))
665654,666069,850659775,1759651092,И деньги.
665654,666072,623098853,1759656100,22 lr поставь!
665654,666083,14163138,1759671731,"От вируса поможет вера в бога,молитва и моча единорога"
665647,665655,1063458701,1759154551,
665647,665656,1063458701,1759154560,🤟🤟🤟👍👍👍👍💪
665647,665726,337150011,1759240191,Называли сигара
665643,665965,728810918,1759560096,
665643,666085,175048789,1759672606,
665643,666086,175048789,1759672609,
665643,666087,175048789,1759672615,
665640,665661,217776114,1759161399,Кристина.😍
665640,665664,618026987,1759162505,Типа Фурия спорт?
665640,665930,4426641,1759519054,Ноль аэродинамики...пять дизайну
665637,665641,107269162,1759143216,
665637,665644,578145069,1759146138,Как теперь это развидеть?
665637,665668,789886352,1759167182,Автор!? Ты ИМБЕЦИЛ!?
665637,665941,865266823,1759531638,Не туда тойота идёт кнш)
665637,665978,1068503973,1759570592,Это хейк
665637,665987,535607410,1759578282,
665637,665999,1036864896,1759588822,Вашу ж мать
665637,666021,112418993,1759607267,Не трожьте Халка Хогана .
665637,666035,220257841,1759619239,Эх.... старина Халк......
665630,665636,45743266,1759130758,"Автомобиль АЗЛК Москвич-2139 «Арбат».  1987 год  Опытный 7-местный автомобиль с кузовом мини-вен. Разработки этого автомобиля были начаты в 1987г. Единственный опытный образец в металле выполнили в 1991г. Касательно внутренних агрегатов можно сказать, что они полностью были позаимствованы у Москвича-2141, привод – передний. Машина получила салон-трансформер, который оснастили поворачивающимися передними сидениями и подушками с регулируемой длиной.  Автомобиль АЗЛК Москвич-2143 «Яуза».  1991 год  Проект «Яуза» был выполнен в модных тогда тенденциях био-дизайна (округлый кузов, плавные переходы немногочисленных плоскостей и пр.). Кузов авто имел клиновидный профиль с очень высокой задней частью. Ряд окон был двойным, и подниматься/опускаться могли только нижние. Внутреннее обустройство Яузы существенно превосходило любые советские аналоги.    Судите сами: травмобезопасный руль, электрические стеклоподъемники, новая комбинация приборов, штатная аудиосистема, бортовой компьютер (отечественного производства). Машина оснащалась 95-сильным бензиновым двигателем, объемом 1,8литров.   Жаль, что заводу АЗЛКа не дали жизни..."
665630,665638,166790802,1759137902,"В программе «Поле чудес» разыгрываются «Лада Калина», «Лада Приора» и суперприз - АВТОМОБИЛЬ!!!"
665630,665652,4716573,1759153645,"Жаль, прикольные."
665630,665670,390813027,1759168294,"Узнаваемые! 2110, 2111, 2112."
665630,665727,33161251,1759242127,Седьмое фото вылетый Приус 20й кузов!
665630,665834,571882305,1759409527,Классные🔥
665630,665907,6196066,1759501410,Прочитал неприятный
665630,665908,1055989607,1759503210,
665630,665949,21530277,1759537661,"Очень хорошие варианты, с таким дизайном шансы были..."
665630,665980,156214331,1759571968,"Двусоставное остекление, это ерунда полная, по отношению к ВАЗу. Рост автолюбителей разный, а учитывая, что регулировки по высоте сиденья не предполагалось-рамка однозначно перекрывает обзор... Зная тенденции автовазовцев модель вышла бы к 2010у году, и рамка была бы толщиной 50мм..."
665630,666037,37594359,1759624390,"ни один не понравился😑 зачем бросать начатое у самого конца работы? Начал он с передка, красиво даже для современного времени, дальше окна, двери - и в конце ужасный жирный висящий зад как у старой бабки, которая напялила леопардовые лосины чтоб казаться моложе🤮"
665630,666039,142510981,1759628240,"3 вариант прикольный, низкопрофильная резина, ток эти стекла не то"
665630,666047,158211489,1759640358,Субарист детектед))
665626,665628,8878577,1759116475,"Если бы он знал, что из него сделают этот обмылок, он бы наложил на себя копыта."
665626,665768,18183694,1759320598,форд мустанг гт 390 пуля '69
665625,665627,94660126,1759114882,
665625,665831,707115336,1759404970,Клад нашли👍
665625,665967,700813678,1759561421,
665625,665974,136572514,1759566978,"У кого-то сбылась мечта,и он ее забросил"
665625,666011,123840257,1759597516,Не перестаю удивляться находкам!
665620,665673,41003229,1759171110,Press F to Respect
665620,666017,230653890,1759602257,"Очень жаль, талантливый человек. Многие наверно играли в nfs underground, в игре одна из первых красивых машин MX-5."
665603,665604,541957452,1759078578,"Я доволен, пришло всё быстро, без повреждений! 15% светопропускаемость! Продавцу от души душевно)"
665603,665605,598496255,1759078616,Тонер 15% доволен
665603,665606,816996088,1759078638,"От души, номер 775"
665603,665607,813875486,1759078659,"Очень быстро затонировали, ребята молодцы, очень ответственно относятся к работе. Итог : тонер 15%, рекомендую. Спасибо большое за тонировку."
665603,665608,680997555,1759078679,Заказал по почте России! Пришло всё в картонной упаковке плотной! Установил за 2 минуты! Видимость на 5+! Всем рекомендую! Быстро снять.
665603,665609,621350576,1759078699,"Тонировка огонь, заказала 5%, видимость отличная, установил за пару минут! Буду обращаться ещё и рекомендовать всем!"
665603,665610,649801752,1759078718,Пришло все четко Буду рекомендовать Все вырезано четко встала как родная
665603,665611,711091151,1759078738,"Спасибо за тонировку, все в целости"
665603,665612,395260203,1759078757,"Заказывал в первый раз, оплатил 100%, доехало, спасибо почте России, без повреждений, упаковано хорошо, установил за минуту, видимость отличная, снаружи, как обычная тонировка рекомендую."
665603,665613,683457611,1759078777,"Всё отлично,пока не устанавливала,так приложила!видимость отличная,ребятам спасибо"
665603,665614,628622231,1759078797,"Заказал 5%пришло быстро, видимость отличная"
665603,665615,497607081,1759078816,"Спасибо большое ребятам, заказывала в первый раз, все подробно объяснили подсказали что лучше, оплатила при получении на почте (предоплата за доставку).Буду заказывать ещё"
665603,665616,490644348,1759078836,"Заказывал 5% жесткую тонировку на Opel Astra Gtc J, подошла как родная видимость отличная ребятам за приятную скидочку огромный респект из Казани Номер визитки 557"
665603,665617,644382083,1759078855,Учавствую!Номер 323
665603,665618,683027235,1759078875,Посылка пришла в целостности и сохранности. Заказали по полной предоплате и не сколько не сомневалась. Спасибо за труд ребята.
665603,666150,314153232,1759757079,"отзывы накручены, наебалово, расходимся"
665602,665873,779138023,1759469055,Выхлоп какой интересный.
665584,665968,13178344,1759561691,Тогда это была супер графика))
665579,665588,1063458701,1759049937,"🤟🤟🤟🤟💪мне больше нравится и по вкусу e23, e32, e38 ❤❤❤❤❤❤❤❤❤❤🤟🤟🤟🤟🤟🤟🤟🤟🤟"
665579,665692,422992302,1759179411,Салон колхоз 😬
665579,665707,192983706,1759214515,"Салон зря заколхозили, прям очень зря!🫤"
665579,665717,7358010,1759222667,Салон сразу в минус
665579,665736,636268920,1759257202,
665579,665779,571882305,1759327661,🔥🔥🔥
665576,665885,151894639,1759481125,Сколько ж времени уйдёт пока его достали из этой ниши😄 а если замок заклинит🤣
665576,665886,151894639,1759481169,Боевая обстановка и капец замок заклинил🤣
665576,665944,205715163,1759534260,Даже пивные бокалы входили в комплектацию🍻🧐
665572,665573,157737401,1759005663,Админ чмо  Еще была m5 в 90е Которая дала за щеку этим стрингам
665535,665546,136107533,1758959513,Кввалдотметр
665535,665562,668222299,1758984580,Понедельник
665535,665646,203101420,1759149322,Пресс смастери!
665525,665537,1063458701,1758951141,
665516,665519,36180332,1758916339,"Ну да в бензиновый двигатель, лить салярку 👍"
665516,665521,60437875,1758918753,Ссылок и пруфов конечно же не будет
665516,665522,5125977,1758918835,Искуственный дефецит делают перед поднятием цен.
665516,665523,30344079,1758918909,Как в России может не быть бензина? Искусственно делают!!!!!
665516,665526,171956362,1758919506,звучит как - в Индии возник дефицит чая)
665516,665527,109289989,1758923465,"😂😂😂 лажа , в нефтедобывающей стране и нет ГСМ лажа полная, у нас все хорошо по телевизору говорят и сам ВВ говорит что все хорошо 😂"
665516,665528,44192504,1758925768,Всё по плану
665516,665530,72227965,1758930598,"Фейк,у нас хоть полный бак и бочку вдобавок заправляй,хоть пей, хоть жопой жуй"
665516,665532,429745913,1758937421,ПИЗДЕШЬ ВСЕ ЭТО😂😂😂
665516,665674,559046916,1759172807,А заводы строят
665516,665675,559046916,1759172914,"Идиотизм, зачем говорить что 20 литров если есть проблема с этим? Люди сейчас поедут закупать в прок и точно никому не хватит ,чудаки"
665516,665676,559046916,1759172941,Я 200 литров заправил
665516,665677,559046916,1759173049,"Заводы стройте , увеличивайте объемы,или опять денег нет ?"
665516,665724,623633830,1759238206,"Никакого дефицита, по крайней мере в Сибири, нет. Лей хоть тонну, хоть две)))"
665516,665770,48538140,1759321108,Вчера 110 литров 95го залил. Все норм. Карелия.
665516,665773,133371141,1759321355,"Искусственный дефицит явно. Повестись на эту дичь, надо быть дауном"
665516,665789,731382761,1759337870,Они с помощью дефицита учат чтобы на цены не смотрели а народ у нас тупой же не чего не знает
665516,665791,887455970,1759339537,Сразу цены прибавляют видно что просто баллов делают не уже в стране где столько нефти может быть дефицит
665516,665797,491319238,1759341822,Величие!
665516,665798,256136543,1759351381,У нас в Дагестане не везде есть 92 или вообще нету я лично сегодня заезжал заправляться огромная заправка не было топлива кроме дизеля и газа
665516,665811,1048669391,1759384872,😁А я на электрокаре
665516,665817,163444454,1759387477,Не пизди те.
665516,665828,1049353402,1759400303,
665516,665841,488418496,1759423965,"Приехал 5 дней назад из Крыма, там пизда с бензином 95 продавали по 80р и то 20 литров в руки,после моста проблем с бензом нет!"
665516,665845,542222045,1759433139,Сверхдержавно💪🏻
665505,665507,352648782,1758904992,"А до курса бионики , V8 не было ? Ну судя по вашему посту ..."
665505,665580,562323306,1759033225,",, Подлатали Старичка,,👏👍🔥"
665505,665642,358149839,1759143788,
665505,665829,21750337,1759402158,🔥 🔥 🔥
665497,665503,865266823,1758900487,На бмв ты вольёшься только нахуй отсюда
665497,665745,220257841,1759266860,Что за крайности
665488,665713,132261349,1759219426,DINOCO
665480,665481,146175094,1758877074,Видимо съемника нет)
665480,665487,65171258,1758882834,Всего лишь снимают тормозных диск
665480,665757,1072914575,1759305312,Да что так в шиномонтаже + деньги платить Колесо я и сам откручу  Вот и открутил
665478,665725,592236381,1759238208,Класс! Работа высшего качества! 👍
665478,665769,707115336,1759320750,Фиерично👍👏
665475,665500,406766117,1758896348,За 100к заберу это ведёрко
665466,665473,239305042,1758865969,Нижний загорелся!)
665458,665460,8878577,1758851875,"Багажное отделение -класс, но физиономию попортили ему конкретно этими нелепыми фарами😖😖😖"
665455,665476,195833730,1758867042,
665445,665453,14496354,1758830433,Не по годам безупречный🤌❤
665428,665433,565826128,1758813474,"Реал,тупо переплата за черные диски"
665418,665424,606666009,1758803450,Бугагашенька)
665418,665427,1052577656,1758805496,Шикарный убийца людей.
665418,665504,729138312,1758902707,И нету фотки с морды😕
665418,665648,476465117,1759150184,"8,3 обьем"
665418,665733,875385363,1759251388,"Машина для самоубийц. На нём ездить год учиться нужно каждый день, чтобы реализовать хотя бы 30% того, что он может на улице"
665418,665740,1072914575,1759265147,Из последних версий видимо
665409,665496,525906539,1758894664,Я бы и сейчас на НОВОЙ ездил.
665409,665659,582176718,1759159408,Только движок не очень. Хотя бы 1500 или 1600.
665405,665412,195833730,1758789037,
665403,665422,165402353,1758799295,"Очень удручает тот факт, что очень часто этот автомобиль пытаются сравнивать с ведрами"
665403,665426,591041591,1758805222,The INVINCEBLE Queen of rally
665358,665370,19136558,1758741399,Сразу захотелось стать дважды многодетным на таком сидении
665344,665346,12825430,1758724214,"А сейчас китайцев лепят, никому не нужных..."
665344,665394,784754780,1758747550,Плевать на этих немцев
665344,665416,747349621,1758792157,"Ещё недавно мы были открыты для всего нормального мира.  Автомобили, вещи, свобода слова , право выбора являлись основой общества.  Что же осталось теперь..."
665344,665470,7358010,1758865241,"С высокой подвеской, специально для РФ."
665344,665513,42761070,1758911912,И последняя😃
665344,665585,122559088,1759046789,Не смогли пофторить 🤷‍♂️
665344,665594,231712813,1759063418,ЗДРАВИЯ ЖЕЛАЮ. УХ - ТЫ... А - ШО.. ( БАВАРЦЫ) У - НАС = ВАРГАНЯТ!!!!?
665344,665672,40649755,1759169322,Вот так у нас в России практически угробили свой автопром.
665327,665341,4055898,1758718618,"Это не роскошь это кризисный автомобиль который помог 97 с газелью выстоять и сделать продажу 1,500 🍋 экземпляров 29 волги"
665327,665342,4055898,1758718770,Вот она роскошь
665327,665351,17913680,1758728127,"Это недоразумение, из всех волг! 24 , 02 , огонь! 3110 и 105 так себе, ну а 29 это внебрачный выкидыш! 💩"
665327,665355,611054953,1758730480,"Чёрная 29 Волга, моя мечта, давно за ней охочусь, не как не могу найти по приличнее видом, сколько живу ни разу на Волгу плохого не говорил, при правильном подходе служить будет вечно. Два минуса первое это потребление топлива ( хотя инжектор поставил стала по меньше есть) и холодно, поставил печки по лучше и утеплил её, но всё равно остывает салон."
665327,665357,41003229,1758730964,"У меня эта Волга всегда ассоциировалась с фильмом ""Золотой глаз""."
665327,665408,668222299,1758777353,"Если не ошибаюсь называли сие чудо овцебык ,не могу понять зачем вообще было лепить на 02 вот эту морду ..была готовая модель, так их жаба душить стала ,что обычный народ на обкомовской Волге ездить будет ,но потом попустила..🤔"
665327,665442,95004348,1758817953,Древний хлам. Техника 50-и летней давности.
665327,665451,205715163,1758826321,"Насколько казался нелепым и странным дизайн тогда по сравнению с нормальной 3102, а сейчас вроде и ничего, на дороге выглядит как динозавр в наше время,огромная😱"
665327,665463,194667550,1758856889,"Её в 1992м выпускать начали, какой Советский Союз?"
665327,665464,622030316,1758858985,Мерседес иван
665327,665566,830017491,1758992089,"Задние сиденья там очень уютные, а какой запах...."
665327,665601,24783801,1759077324,Вы походу на роскошных Волгах никогда не ездили.
665327,665695,849375577,1759197061,
665325,665328,2611691,1758697299,"В первом случае полтора литра атмо, а второй опозитник на две турбинки)))))"
665325,665331,108868146,1758698738,"А в первом случае полтора литра не опозитник, а атмо"
665325,665332,7358010,1758699205,"Я бы верхнюю ещё лифтанул) У товарища лет 10 назад Ниссан Скайлайн был R33 купе с лифтом и резиной 225/70R16. Что странно, смотрелся бомбически, как и по зимникам гонял"
665325,665336,892470940,1758703192,Люди делятся поездом
665319,665322,41003229,1758683421,Идейный предок Reventon.
665310,665313,80183254,1758656815,Во первых пизднж. А во вторых болтом им по губам тата не пора ли?
665310,665317,33659280,1758665293,"Да не будет этого, угомонитесь уже."
665310,665318,53061294,1758667064,А сейчас эти расходы кто покрывает ? Государство? Или налогоплательщик
665310,665324,875157469,1758687299,"Да пошли они на хрен, эти чиновники. Пусть рожи свои поменьше раскармливают, вот и денег хватать будет!"
665310,665326,51186183,1758690030,МОЖЕТ ВОРОВАТЬ НАДО МЕНЬШЕ ТОГДА И ДЕНЕГ БУДЕТ БОЛЬШЕ
665310,665334,316611727,1758700626,Палка скоро сломается
665310,665423,621477754,1758802092,Лишь бы денег содрать!!!
665310,665520,454854294,1758917240,Просто врежь шлагбаум и дальше езжай
665310,665595,879482999,1759069385,А замначальника росавтодора сам то где будет в 2030г? Лондон или фр. Ривьера? Или тоже сядет
665292,665316,479585685,1758660625,Ferrari
665284,665286,41003229,1758636337,Найдутся.Более того у нас был именно такой видак.
665284,665293,20905775,1758646806,"Всмысле ""БЫЛ""?! 🤭 Он есть!!! 🤣"
665284,665295,2611691,1758648228,"Помним любим и скорбим, сколько мультиков было на нем просмотренно в детстве!!!"
665284,665298,867812317,1758648889,На херу вертел видюшичный завод😝
665284,665301,29047834,1758649663,Как на фото прям такой был))))))))
665284,665314,26647152,1758658235,"До сих пор смотрю, ""Беглец"" ( с М. Джаггером), ""Робот полицейский"" (все части) , ""Не может быть"" ну и ""Терминатор 2"", ну и на десерт "" Том и Джерри "", а как же)))"
665284,665321,294062493,1758682468,Кстати он не пишущий это плохо )))
665284,665352,191718253,1758730170,есть ещё))
665284,665366,19637398,1758735251,"был почти такой, правда на моем снизу за этой стекляшкой был набор тараканов )"
665284,665378,612265316,1758745600,Был SUPRA
665284,665479,546771822,1758874525,У меня есть Шарп. До сих пор работает
665284,665482,576077349,1758878104,Был
665284,665492,662234352,1758890801,До сих пор стоит под телевизором бабушки)
665284,665495,770089033,1758892667,"Почему был, он до сих пор в строю. Смотрим видеокассеты"
665284,665545,12589020,1758958253,Он и сейчас есть
665284,665555,172722640,1758970288,"Был,Голдстар!"
665284,665653,155883116,1759153930,"У меня есть такой,до сих пор)))"
665275,665277,41003229,1758626647,Батя Clio V6.
665275,665283,668222299,1758635028,"Бешенная, но MG ещё злее"
665262,665268,268444015,1758619591,Зубило
665262,665269,299715260,1758621080,Это 240 ! была такая реально крепкий аппарат
665262,665270,17506372,1758621169,Боевой квадрат из Швеции. Почти бессметная машина.
665262,665291,388718620,1758642165,"Когда это зубило забирало жизни из встречного пузыря, нексии. В зубиле тоже все нас покинули."
665257,665261,802314696,1758614521,
665257,665267,882710086,1758619393,Сколько стоит она конкретно
665257,665272,251696699,1758624227,👍
665257,665274,10122903,1758625009,За 12 тысяч по деревне возьму погонять
665257,665554,91491397,1758969999,"Свапнуть туда мотор от ПАЗика, коробку от ГАЗели и редуктор от УАЗа, и будет маслкар!😎"
665257,665582,1025062493,1759042372,
665257,665597,46452536,1759070859,Какая цена?!
665250,665258,22895701,1758607548,То что у них нет масла?
665250,665265,1465714,1758617512,Субару отстой .ненавижу субаристов.
665250,665574,136346716,1759008317,И владельцев VAG
665250,665596,359570642,1759069798,И тоетоводов
665249,665735,238670696,1759255949,"Спасибо, что без гнусного спойлера на крышке багажника..."
665249,665864,622030316,1759450156,Этот же сэйбр из гта Сан-Андрес
665247,665401,103321904,1758755752,Rap rap rap...
665233,665304,882832430,1758651825,Пушка 😍
665219,665220,866574544,1758533193,Это еще суметь надо чтоб раритет в колхоз превратить
665219,665222,678950118,1758538013,Старая 👍 а эта блевотня 🤮
665219,665223,118793762,1758538205,Китайские замашки в дизайне это лишнее
665219,665225,865266823,1758541314,"Всё равно ужас, на шаху похожа сбоку"
665219,665235,1053842771,1758562665,Старая симпатичный на много выглядит
665219,665237,524827039,1758564940,👍👍
665219,665245,52516805,1758580924,Такая Волга зашла бы многим💪🏽
665219,665251,429745913,1758604797,Только мотор не приоброзовать😂
665219,665372,308220386,1758743637,Топором и без единого гвоздя.
665219,665474,81261631,1758866395,У машинаторов проект по Волге есть строится на базе додж магнум их версия сейчас больше похожа на Волгу нежели этот неудачный рендер
665219,665511,1063458701,1758907131,Лучше оригинал 2410
665219,665538,68910832,1758951788,Квадратная Волга
665219,665558,17832959,1758975067,ужснх
665219,665560,44192504,1758979348,Убожество
665219,665564,214797453,1758986669,Это скорее Рэмблер Амбассадор какой-то вышел...
665219,665569,50462339,1758999746,🔥💣👍💪
665204,665335,30609290,1758701762,Пристегивать надо ребенка
665202,665244,296732706,1758577722,Легенда!
665189,665196,223519718,1758491084,"Тягач-огонь, ни добавить, ни убавить😉"
665189,665197,42098668,1758492284,"О, читал о этом грузовике ещё давно. Даже однажды в живую разъезжался на трассе.  Жалко мужика - пытался из нашего г-на(а оно есть, было, а с повышением всяких пошлин - будет) лепил себе грузовик мечты. Коробки передач перекидывал каждые 3-4 месяца, т.к. ресурс у них никакой.  Тыкал носом конструкторов краза, камаза, но как было ушлëпище в 80-ых, так и лепят до сих пор одно и тоже, без доработок (а я ездил и на военном камазе 80-ых, так и на камазе 2020-ых. Те же яйца, только в профиль). Одни и те же болячки, но между ними уже 40 лет, как минимум. Вот что творит отсутствие конкуренции - лепи годами хлам, купят и никуда не денутся."
665184,665186,1782407,1758479298,В смысле помнит Я до сих пор играю
665184,665190,829215189,1758490087,Роад раш
665184,665198,5785880,1758493811,"Дубинка фигня, цепь и серп круче! 😁"
665184,665215,22840284,1758525849,Вчера только проходил
665166,665170,647072439,1758466808,Что то сильно напоминает mazda rx7
665089,665093,1058429977,1758371040,
665089,665098,373314935,1758372918,)))
665079,665082,578650441,1758361829,😂
665079,665101,859195243,1758374905,Запаха сцепы Валео не хватает
665079,665108,196283394,1758377174,"глаза разбегаются, не знаю что выбрать"
665079,665109,532960192,1758377721,С запахом бензина не каждый сможет себе позволить
665079,665116,256816944,1758387298,"А есть с ценой ""30 рублей за литр 92-го""? Я бы купить сразу коробку"
665079,665128,66187085,1758393472,Сами жрите с такими вкусами и араматами кто выкинул в пост эту хрень!
665079,665131,886486555,1758397800,Чипсы со вкусом нефти
665079,665163,232350616,1758448290,Че то напомнило
665079,665278,182652589,1758629330,А где чипсы со вкусом гнилых порогов?
665079,665282,634900859,1758632195,БНВ шники оценят 😁😁
665079,665285,865266823,1758636187,Фотошоп
665079,665306,1076629,1758653629,
665079,665343,167533721,1758719506,Фото для Крыма
665079,665406,1037517436,1758771366,Честор любит Читос с запахам гавна
665079,665467,289239076,1758864780,Ммм запах 80го в вперемешку с маслом ☺ это лучший аромат
665062,665347,886922028,1758724420,У меня была 88-го бежевая с кофейным салоном. Короткое крыло. Управляемость отличная.
665054,665072,464639679,1758353227,Даже стало лучше! И машинка и девушка😉
665054,665444,800655082,1758818968,Она из марозилки. С годами она только красивее!💋
665046,665102,87104204,1758375041,200 кг это я бы сказал 200-300 лошадей в кольцевых конках
665037,665698,227130846,1759204439,Была у меня Е36 с мотором М50. Огонь
665017,665044,744356019,1758331331,У собаки аджип 6 ног 👣👣👣💪🤣
665001,665009,8878577,1758296097,"На кой черт этот балбес к нему жмется? Он забыл, насколько он неустойчивый и мягкий по сравнению с автомобилем?"
665001,665023,37801392,1758308620,"Кретин, не знающий страха, необоснованно! Отсутствие самосохранения🤦 Думаю, недолго ему..."
664993,665230,157386369,1758551435,Если не ошибаюсь то на этом авто впервые применили полноуправляемое шасси.
664984,665100,647072439,1758374283,Красавчик))))
664973,664977,196283394,1758272402,и в очередной раз смотря на неё
664973,664983,26210609,1758275984,"Она на меня всегда так смотрит, с далёкого 2013-го😂🤣😂🤣"
